dataset,signature_id,time_window,gene,gene_group,paired_n,mean_standardized_contribution,median_standardized_contribution,bootstrap_se,ci95_lower,ci95_upper,positive_fraction,negative_fraction,mean_absolute_contribution,development_overlap_status,analysis_role
GSE95233,SIG002,T2,CEACAM4,LINEAR_PANEL,31,-0.029833913013685594,-0.02299383566709648,0.10795855945025112,-0.24714607521920065,0.18212933808097717,0.4838709677419355,0.5161290322580645,0.479133139383918,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG003,T1,FAIM3,RATIO_PANEL,20,-0.080964683496798,-0.1720260783761497,0.17490754303601494,-0.38359342956747705,0.2942336071854855,0.45,0.55,0.575311352049866,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG003,T1,PLAC8,RATIO_PANEL,20,-0.14455594956386136,-0.0824959220557952,0.08736041664809588,-0.31350118221110074,0.01708529572453865,0.4,0.6,0.32764457486749243,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG003,T2,FAIM3,RATIO_PANEL,31,-0.5939783799486151,-0.37886333048685955,0.16551898817581065,-0.9336379155630461,-0.2854510775143324,0.1935483870967742,0.8064516129032258,0.8131064637383614,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG003,T2,PLAC8,RATIO_PANEL,31,-0.6070462343497942,-0.6764497456518042,0.13070160640091621,-0.869562735449102,-0.3545701476383776,0.16129032258064516,0.8387096774193549,0.7789017964134531,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG004,T1,NLRP1,RATIO_PANEL,20,0.19309277548096906,0.16820380512423325,0.09774824851068595,-0.0063542251061834976,0.38095888264280486,0.6,0.4,0.374380308155545,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG004,T1,IDNK,RATIO_PANEL,20,-0.37396336415300213,-0.4185338162708194,0.2372209183451216,-0.8507855419947218,0.08418471359238781,0.45,0.55,0.9311997670599622,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG004,T1,PLAC8,RATIO_PANEL,20,-0.06656862731965765,-0.03430614773156382,0.04521208028784255,-0.15795190808419585,0.01584582875172442,0.4,0.6,0.163506620778805,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG004,T2,NLRP1,RATIO_PANEL,31,0.49389559324622395,0.5899887088509347,0.11988427185983112,0.2645976963304519,0.7298707283087996,0.7419354838709677,0.25806451612903225,0.696527266799708,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG004,T2,IDNK,RATIO_PANEL,31,0.3769547696636678,0.5078361636079047,0.2017062111243324,-0.029693108606818865,0.7568088833424207,0.6774193548387096,0.3225806451612903,1.0217424287358778,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG004,T2,PLAC8,RATIO_PANEL,31,-0.21312695738980297,-0.2240260370660373,0.04934036525344406,-0.3069952454619955,-0.11233453552153158,0.16129032258064516,0.8387096774193549,0.2916216579550946,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T1,IFI27,VIRAL_GEOMETRIC_MEAN,20,-0.26070248577030947,-0.20234543156594031,0.11103625879887283,-0.480175179291782,-0.058501489741121564,0.35,0.65,0.3939141468542994,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T1,JUP,VIRAL_GEOMETRIC_MEAN,20,-0.012778806662811495,-0.032520581292932595,0.03282954589865948,-0.07461137658085945,0.054336584484030545,0.4,0.6,0.11183556106859434,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T1,LAX1,VIRAL_GEOMETRIC_MEAN,20,0.03977283130618104,0.09051283416221101,0.045231783962053,-0.0575875261584948,0.11938671168937345,0.7,0.3,0.17097204376904762,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T1,HK3,BACTERIAL_GEOMETRIC_MEAN,20,0.06156533865108922,0.05323181158758514,0.037120618746186225,-0.007508548856817361,0.13810167488952266,0.65,0.35,0.13836612845287818,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T1,TNIP1,BACTERIAL_GEOMETRIC_MEAN,20,-0.04224294418342334,-0.00597180755836982,0.04194561689867173,-0.12585589337984082,0.037582520935353594,0.5,0.5,0.14516822451701256,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T1,GPAA1,BACTERIAL_GEOMETRIC_MEAN,20,-0.04166781038245368,-0.0378017047579401,0.034537802305692825,-0.1099231698748755,0.027379103761027833,0.4,0.6,0.12610777719358493,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T1,CTSB,BACTERIAL_GEOMETRIC_MEAN,20,-0.02836279133842009,-0.03372556089553942,0.030547766130396357,-0.0893097583645267,0.03001751314154061,0.45,0.55,0.11950866006352483,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T2,IFI27,VIRAL_GEOMETRIC_MEAN,31,-0.29466895779759894,-0.18943172590445134,0.10661656299486666,-0.5076756447923529,-0.09001623317428022,0.3225806451612903,0.6451612903225806,0.4697550127910007,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T2,JUP,VIRAL_GEOMETRIC_MEAN,31,-0.011314592901638075,0.01483781350485396,0.029277071790843014,-0.06883916478145731,0.04495447929074968,0.5483870967741935,0.45161290322580644,0.13053263638373616,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T2,LAX1,VIRAL_GEOMETRIC_MEAN,31,0.12243641040767499,0.12381203491513568,0.05723605873461109,0.012467661154325826,0.2315784809824416,0.6129032258064516,0.3870967741935484,0.2735622874852478,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T2,HK3,BACTERIAL_GEOMETRIC_MEAN,31,0.23266143075083107,0.23776894277087587,0.046689126544851016,0.14302939837101364,0.32011352596733617,0.8064516129032258,0.1935483870967742,0.2907216510855314,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T2,TNIP1,BACTERIAL_GEOMETRIC_MEAN,31,-0.05718776202385939,-0.013279913570291662,0.03555046759070635,-0.1279935087128043,0.00985845538610851,0.41935483870967744,0.5806451612903226,0.15684402665600483,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T2,GPAA1,BACTERIAL_GEOMETRIC_MEAN,31,0.04935088568137188,0.02233656587627105,0.021668502066862872,0.007234985906599345,0.09369254194460676,0.6129032258064516,0.3870967741935484,0.10030725379121659,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG022,T2,CTSB,BACTERIAL_GEOMETRIC_MEAN,31,0.08143315755016504,0.06833431978991013,0.029942199212205478,0.024219783756160327,0.14215971804474295,0.7096774193548387,0.2903225806451613,0.148072940505793,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG023,T1,FAM89A,LINEAR_PANEL,20,0.03893608393441999,-0.07176206988417977,0.0677360740174496,-0.08838566988716776,0.18001684617318853,0.4,0.6,0.2369563941341093,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG023,T1,IFI44L,LINEAR_PANEL,20,0.29134134113397436,0.3196273872303256,0.11335860874641543,0.05402565500786956,0.5070393560007731,0.85,0.15,0.4675265814912958,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG023,T2,FAM89A,LINEAR_PANEL,31,-0.17655792179551272,-0.2083406262035005,0.06739245590236648,-0.3036578670736463,-0.03766577160018825,0.2903225806451613,0.7096774193548387,0.3435275610673014,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG023,T2,IFI44L,LINEAR_PANEL,31,0.06976507799059227,-0.1893278968875757,0.11010019600691977,-0.13704027434077454,0.292843046404803,0.3548387096774194,0.6451612903225806,0.4725227127835746,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T1,ADRB2,LINEAR_PANEL,20,0.025797816506485084,-0.035775308991369145,0.05741625539591692,-0.08085954685795646,0.1372375461038206,0.45,0.55,0.20566473118083586,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T1,CTSG,LINEAR_PANEL,20,0.04078936038148537,0.08241590073123359,0.06267620976742935,-0.08119282803260561,0.15662659513671123,0.6,0.4,0.24038971067431641,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T1,CX3CR1,LINEAR_PANEL,20,-0.07255699102457024,-0.12695061626809756,0.041952322273753034,-0.15398935663015073,0.009609027597066187,0.4,0.6,0.17597293072711276,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T1,CXCR6,LINEAR_PANEL,20,-0.017885118703250165,-0.05327736457898967,0.05611490212986206,-0.12733526548155957,0.09260307490048829,0.35,0.65,0.20196605272537269,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T1,IL4R,LINEAR_PANEL,20,0.014138500407988159,0.03582598161554221,0.053644186460597904,-0.09991368056628566,0.1138701541626937,0.6,0.4,0.17926248475191497,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T1,LTB,LINEAR_PANEL,20,-0.14493607341974665,-0.09112545399755928,0.06048105877080306,-0.26996534132143724,-0.029013867279710816,0.3,0.7,0.2283273544870712,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T1,TMSB10,LINEAR_PANEL,20,-0.11244687035703933,-0.09255294849518259,0.04564919180810239,-0.20486476747560375,-0.028021653184143205,0.3,0.7,0.1819274492189932,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T2,ADRB2,LINEAR_PANEL,31,-0.09970229536706231,-0.059762713751856315,0.05776449527645525,-0.21539751106869445,0.01565316518384032,0.3548387096774194,0.6451612903225806,0.2614976675658682,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T2,CTSG,LINEAR_PANEL,31,0.11358982209148151,0.05978022936081152,0.07361619423646261,-0.02923811248608266,0.25261365287144383,0.5483870967741935,0.45161290322580644,0.31464561732345186,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T2,CX3CR1,LINEAR_PANEL,31,-0.12554057535648716,-0.14307415192428785,0.0388290378350403,-0.20043011621712173,-0.05029674090752306,0.3225806451612903,0.6774193548387096,0.21139698513677274,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T2,CXCR6,LINEAR_PANEL,31,0.10414452004939458,0.1506577088083627,0.07908228111264018,-0.048677732773649285,0.2621040683904633,0.6774193548387096,0.3225806451612903,0.3466219184094882,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T2,IL4R,LINEAR_PANEL,31,0.1273308979473318,0.14807573743091423,0.05803512126693391,0.007845744331012233,0.2411362194158663,0.7096774193548387,0.2903225806451613,0.2613210603337565,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T2,LTB,LINEAR_PANEL,31,-0.26017217628983064,-0.25846585794892024,0.04690907123553215,-0.35082636993633254,-0.1687798080818307,0.12903225806451613,0.8709677419354839,0.3076433289828344,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG033,T2,TMSB10,LINEAR_PANEL,31,-0.11563850413921342,-0.1272916049990368,0.03191040362779246,-0.18001220051766587,-0.052759663136392854,0.2903225806451613,0.7096774193548387,0.1707120182341176,PRIOR_EXTERNAL_VALIDATION,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,NQO2,MODULE_1,20,0.015506812010386709,0.0030878295653793794,0.011356871120090348,-0.006010335944614649,0.03801231134079457,0.6,0.4,0.036460827679599225,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,SLPI,MODULE_1,20,0.004581022246864545,0.0025357787635679344,0.012892374019498581,-0.02131648487449227,0.029545855921994824,0.5,0.5,0.04539872145545408,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,ORM1,MODULE_1,20,0.03399665538688233,0.04240080914264198,0.01837995984892677,-0.0016368210051791422,0.06852188106520851,0.65,0.35,0.07811924178811126,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,KLHL2,MODULE_1,20,-0.016134302646715913,-0.01431931708205773,0.010326461692261533,-0.03690061300070736,0.003751143231373661,0.45,0.55,0.03770647408647035,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,ANXA3,MODULE_1,20,-0.020143530074399986,-0.02245139852840449,0.006547521310679949,-0.032463717906790736,-0.007022102932017157,0.3,0.7,0.029848839946167837,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,TXN,MODULE_1,20,-0.005189581038567865,-0.0032542184824037143,0.00445010285608448,-0.014315357312216712,0.003519036729387151,0.3,0.7,0.015045329189228787,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,AQP9,MODULE_1,20,0.010867567903465445,0.0035192615677731697,0.0063421511259795105,-0.0013081214096537096,0.023413383181527084,0.6,0.4,0.023840947559547628,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,BCL6,MODULE_1,20,0.0009035897031274165,-0.0019370119594135002,0.0069243971421737525,-0.012164444377586217,0.014857721654580458,0.45,0.55,0.02551321682841482,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,DOK3,MODULE_1,20,0.013696338447826525,0.009721061599767027,0.005806051887377178,0.0025858223687489764,0.024666136643567198,0.65,0.35,0.023243839414246566,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,PFKFB4,MODULE_1,20,0.02059827013842357,0.019246498629092508,0.006633585967577327,0.007833063324635953,0.03353717918581092,0.7,0.3,0.02908024089199892,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,TYK2,MODULE_1,20,0.022600370750066035,0.026993325938272923,0.006788345586335425,0.008814880936813785,0.035332780455256826,0.8,0.2,0.033181913193018234,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,BCL2L11,MODULE_2,20,0.01764116650565218,0.021641434507922955,0.006644980746272638,0.004863407960927458,0.030328102842126614,0.65,0.35,0.026662188507584738,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,BCAT1,MODULE_2,20,0.04468892161667719,0.026027575610459937,0.015457312485616626,0.01435931193998401,0.07439233541260817,0.75,0.25,0.0620412540404849,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,BTBD7,MODULE_2,20,5.47122615218062e-05,0.0008634198101240295,0.003045072799433446,-0.006222467480608073,0.005763879561758193,0.5,0.5,0.011689263593653446,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,CEP55,MODULE_2,20,-0.02989924095615847,-0.006624614095475459,0.01946091645584749,-0.06870572229190088,0.007154400266131243,0.45,0.55,0.06172552480356164,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,HMMR,MODULE_2,20,-0.019317793153198953,-0.022817256992117164,0.024705293752689372,-0.06579856377555786,0.03191847563186781,0.3,0.7,0.0804942517372116,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,PRC1,MODULE_2,20,-0.013895588345083624,-0.01882517293257258,0.014234149229776923,-0.04184324789251104,0.014367071957583393,0.4,0.6,0.05220137201772097,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,KIF15,MODULE_2,20,-0.008658628920036843,-0.019620496176427117,0.023264347206174422,-0.0523195772631151,0.03919074292007678,0.35,0.65,0.07337392146106585,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,CAMP,MODULE_2,20,-0.009850553132625183,-0.02308375291568355,0.01750894054805027,-0.04242292910057027,0.02632650186004988,0.25,0.75,0.059331193790865856,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,CEACAM8,MODULE_2,20,-0.04533748294254296,-0.018818474539995703,0.019030045435376668,-0.08447035355533755,-0.010753413964784264,0.3,0.7,0.06919782519347584,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,DEFA4,MODULE_2,20,0.011536060788135323,0.01208457273044625,0.013794648148022956,-0.017734989780744947,0.03654532796268219,0.65,0.35,0.046832847498179744,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,LCN2,MODULE_2,20,-0.03432444150963514,-0.036066910651899986,0.014610393610396446,-0.06256774001979086,-0.006148110050280782,0.3,0.7,0.05882798405986269,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,CTSG,MODULE_2,20,0.007019566121515905,0.019978234384684955,0.015999470080824193,-0.025894325254607286,0.036749685220125686,0.6,0.4,0.059786123992036276,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,AZU1,MODULE_2,20,0.012083111394735039,0.0010867783826388408,0.013504761979776705,-0.012698585443885923,0.03938449728193274,0.55,0.45,0.04281471730862703,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,MAFB,MODULE_3,20,-0.028936172489528806,-0.015695209632465894,0.01233644260275656,-0.05303199607481353,-0.004508900852443182,0.4,0.6,0.04463757290336999,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,OASL,MODULE_3,20,-0.05229693609983642,-0.04448208558930355,0.021942465019768098,-0.0918799376551679,-0.007800729976693547,0.2,0.8,0.08851828406825016,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,UBE2L6,MODULE_3,20,0.003987028129481451,-0.0008738901286074428,0.011013309038406758,-0.018263865646285026,0.025774295292071366,0.5,0.5,0.0404702442101922,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,VAMP5,MODULE_3,20,-0.025892256243219575,-0.026447019806510905,0.014175451685423767,-0.053125398729754955,0.0019639117833522646,0.3,0.7,0.05745251371041876,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,CCL2,MODULE_3,20,0.014441254299165169,0.02046414467469554,0.019343659650746164,-0.022650681797161617,0.051733672636911816,0.6,0.4,0.06800951517633787,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,NAPA,MODULE_3,20,-0.0009147284735869267,-0.017484127702565973,0.020043745746322963,-0.03750311446708842,0.0389460685664824,0.4,0.6,0.06846405114796311,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,ATG3,MODULE_3,20,0.001042273460264101,0.006181783817283743,0.008955554743418474,-0.016012479118273158,0.019210943316453462,0.55,0.45,0.030636092373391134,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,VRK2,MODULE_3,20,0.009478577545101369,0.00919391377752546,0.0088239770420062,-0.007389660141520783,0.02651093855153044,0.65,0.35,0.03371729992194992,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,TMEM123,MODULE_3,20,0.027627186771210087,0.04371189036395488,0.01194965023283672,0.0031996033075465907,0.04928237064080016,0.7,0.3,0.049027046757774854,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,CASP7,MODULE_3,20,0.003877908600847823,0.011740919714983016,0.013911061033259392,-0.021817792449261242,0.03065047916410595,0.6,0.4,0.04801131168304899,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,DOK2,MODULE_4,20,-0.020479691117996825,-0.022649958886631544,0.00912491135073697,-0.03764377673332039,-0.0012765030120218707,0.3,0.7,0.03837053566168734,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,HLA-DPB1,MODULE_4,20,-0.0012853714653980393,-0.014758671902456683,0.014104617241017647,-0.028089974064886364,0.025839618420822767,0.45,0.55,0.05018357889618565,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,BUB3,MODULE_4,20,0.0035300131181927328,0.003128619846315628,0.006368249462047465,-0.009550366678200967,0.01570633591877068,0.6,0.4,0.021729366279178302,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,SMYD2,MODULE_4,20,0.010758709515368758,0.01607961582843958,0.009067929344973448,-0.0073339677691588575,0.028528727134115812,0.55,0.45,0.03553816307026672,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,SIDT1,MODULE_4,20,0.025786951386439706,0.03450808652248044,0.03150340121581177,-0.040324163317479775,0.08640137887986273,0.65,0.35,0.11787664612471378,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,EXOC2,MODULE_4,20,0.009245230810552887,0.000750728696449571,0.0069259056613883915,-0.004327196751350384,0.0229494206587463,0.5,0.5,0.02419890506262718,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,TRIB2,MODULE_4,20,0.012556673541821311,0.016933203691673795,0.01742167757732754,-0.021185996120167857,0.046320361620211865,0.65,0.35,0.0635917321670077,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T1,KLRB1,MODULE_4,20,0.0041183703500595175,0.010841002183568382,0.020204312005366033,-0.0344958450710449,0.04607730393175162,0.55,0.45,0.07071000442907523,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T2,NQO2,MODULE_1,31,-0.008183450125326277,-0.008414205004161792,0.006431887021892984,-0.020424241269872127,0.005172932478488091,0.3225806451612903,0.6774193548387096,0.027063290193463478,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T2,SLPI,MODULE_1,31,0.07127467373425427,0.058985851298917806,0.01624884209196077,0.04028933685855891,0.10382859088086482,0.8387096774193549,0.16129032258064516,0.08728381309108017,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T2,ORM1,MODULE_1,31,0.02134398388027253,0.032751439011251,0.015598842125740085,-0.011839365731048854,0.04943134191774162,0.6774193548387096,0.3225806451612903,0.07098500770967438,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T2,KLHL2,MODULE_1,31,-0.02826744516744816,-0.026484730205462655,0.013965883865794768,-0.055876475114356956,-0.0008494763591399714,0.25806451612903225,0.7419354838709677,0.06167204743121517,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T2,ANXA3,MODULE_1,31,-0.04785890291010308,-0.05820625644896607,0.011014740578137922,-0.06873616182096766,-0.026372143766590833,0.12903225806451613,0.8709677419354839,0.06655408832491064,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T2,TXN,MODULE_1,31,-0.01905971553286611,-0.023677176851034123,0.006573138356582619,-0.03039941184102852,-0.004678387534410244,0.1935483870967742,0.8064516129032258,0.0315289131011883,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T2,AQP9,MODULE_1,31,-0.002706110386045127,-0.008495225274972236,0.007093965823713853,-0.015926895763764923,0.011596993233319263,0.3225806451612903,0.6774193548387096,0.02621112360074743,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T2,BCL6,MODULE_1,31,-0.0031991311030557528,-0.007762935415970419,0.006163186277618062,-0.013918977369655238,0.010532079174062136,0.3870967741935484,0.6129032258064516,0.024946642504546146,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
GSE95233,SIG034,T2,DOK3,MODULE_1,31,-0.01716283443879357,-0.017119426843472698,0.007021686822102864,-0.030083066865740582,-0.0016934555209529862,0.22580645161290322,0.7741935483870968,0.032014167681807586,NO_KNOWN_OVERLAP,PRESPECIFIED_NON_PILOT
