dataset,signature_id,time_window,time_label,pathway,tier,pathway_method,paired_n,spearman_rho,p_value,fisher_z,fisher_z_se,overlap_status,primary_independent_rule,fdr_within_dataset_signature_window_tier
GSE95233,SIG023,T1,T24,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.09172932330827067,0.7005157258604466,0.09198790844499058,0.24253562503633297,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8316213069600584
GSE95233,SIG023,T1,T24,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,SSGSEA_RANK_WALK,20,-0.6706766917293233,0.0012099715195241654,-0.8119720299115646,0.24253562503633297,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.010874607285749068
GSE95233,SIG023,T1,T24,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,-0.7563909774436091,0.00011384195119063901,-0.9877259140778942,0.24253562503633297,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.004667519998816199
GSE95233,SIG023,T1,T24,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,-0.03157894736842105,0.8948543863933638,-0.0315894508107658,0.24253562503633297,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9172257460531978
GSE95233,SIG023,T1,T24,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,-0.3804511278195489,0.0979680397059128,-0.400587020635482,0.24253562503633297,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.24684181684929893
GSE95233,SIG023,T1,T24,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,-0.24661654135338343,0.29455199407204263,-0.25180702702521507,0.24253562503633297,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.4472826576649536
GSE95233,SIG023,T1,T24,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,-0.04210526315789473,0.8600949015145793,-0.04213017180886993,0.24253562503633297,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9172257460531978
GSE95233,SIG023,T1,T24,Neutrophil degranulation,REACTOME_SUPPLEMENT,SSGSEA_RANK_WALK,20,-0.2571428571428572,0.27375050350001584,-0.2630465479483896,0.24253562503633297,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.3356744310134179
GSE95233,SIG023,T1,T24,TCR signaling,REACTOME_SUPPLEMENT,SSGSEA_RANK_WALK,20,-0.2270676691729323,0.3356744310134179,-0.23109554475447092,0.24253562503633297,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.3356744310134179
GSE95233,SIG023,T2,T48,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.04274193548387097,0.8194117265731522,0.042767992081094726,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,SSGSEA_RANK_WALK,31,-0.35282258064516137,0.051554911829482436,-0.36866400692083307,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.1546647354884473
GSE95233,SIG023,T2,T48,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.49395161290322587,0.00474046787548493,0.5412738430821515,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.19435918289488213
GSE95233,SIG023,T2,T48,HALLMARK_ANGIOGENESIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.055645161290322584,0.7662239346637291,-0.0557027011560913,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.04516129032258065,0.8093712112440687,-0.04519203073413451,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.24112903225806454,0.19129442847272676,-0.24597249712674982,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9089027894604377
GSE95233,SIG023,T2,T48,HALLMARK_APOPTOSIS,PRESET_PRIMARY,SSGSEA_RANK_WALK,31,-0.1810483870967742,0.32971070202871466,-0.1830663926236744,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.42391375975120454
GSE95233,SIG023,T2,T48,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.07379032258064516,0.6932102605295571,-0.07392469156241699,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.2520161290322581,0.17140636643968007,0.25756450966302186,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9089027894604377
GSE95233,SIG023,T2,T48,HALLMARK_COAGULATION,PRESET_PRIMARY,SSGSEA_RANK_WALK,31,-0.10806451612903227,0.5628246105370012,-0.10848814535000728,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6331776868541263
GSE95233,SIG023,T2,T48,HALLMARK_COMPLEMENT,PRESET_PRIMARY,SSGSEA_RANK_WALK,31,-0.2931451612903226,0.10949265005876845,-0.30200365738596024,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.1696668230282908
GSE95233,SIG023,T2,T48,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.13548387096774192,0.4674071774476669,-0.13632209754362018,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.04516129032258065,0.8093712112440687,-0.04519203073413451,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.0072580645161290334,0.9690889496220318,0.007258191970562084,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9896941453309824
GSE95233,SIG023,T2,T48,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.20927419354838714,0.25852946443001434,-0.21241217627633144,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9089027894604377
GSE95233,SIG023,T2,T48,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.03991935483870968,0.831161099300751,-0.039940579697241005,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.09072580645161292,0.6274035095319996,0.0909759696719016,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.06572580645161291,0.7253724932373423,-0.06582069508595649,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.31330645161290327,0.08611735202782235,0.32420756230677267,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9089027894604377
GSE95233,SIG023,T2,T48,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.047580645161290326,0.7993603323613843,-0.04761660023661862,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.2737903225806452,0.13611831529952004,-0.2809567278130646,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9089027894604377
GSE95233,SIG023,T2,T48,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.03346774193548387,0.8581475135178092,-0.03348024596484338,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9258960014271098
GSE95233,SIG023,T2,T48,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.15766129032258067,0.3969596036225368,-0.1589874592822491,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.06088709677419355,0.744896584140021,0.06096250557797587,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,SSGSEA_RANK_WALK,31,-0.3189516129032258,0.08031260167212452,-0.33047955536529194,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.1696668230282908
GSE95233,SIG023,T2,T48,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,SSGSEA_RANK_WALK,31,-0.6133064516129033,0.00024387687941376687,-0.7142042669868985,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.0010974459573619508
GSE95233,SIG023,T2,T48,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,SSGSEA_RANK_WALK,31,-0.6633064516129032,4.763297582054586e-05,-0.798694786958963,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.0004286967823849128
GSE95233,SIG023,T2,T48,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.18830645161290324,0.31035705005966163,-0.19058077854895164,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9089027894604377
GSE95233,SIG023,T2,T48,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.23548387096774195,0.20221622670700387,-0.2399874240227574,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9089027894604377
GSE95233,SIG023,T2,T48,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.03951612903225807,0.8328425648949725,-0.03953671679194365,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.21612903225806454,0.24289952333783013,0.2195918720537312,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9089027894604377
GSE95233,SIG023,T2,T48,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.04959677419354839,0.791041654841507,-0.049637501029217136,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.09717741935483871,0.6030216655993795,-0.09748506109224574,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.0778225806451613,0.6773193820965928,-0.07798026105806895,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.19596774193548389,0.29071626762763747,-0.19853578608804692,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9089027894604377
GSE95233,SIG023,T2,T48,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,SSGSEA_RANK_WALK,31,0.08346774193548387,0.6553000621050752,0.08366239238147402,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6553000621050752
GSE95233,SIG023,T2,T48,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.10403225806451614,0.577569052159681,0.10441001782440945,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.13145161290322582,0.4808830664255417,0.1322167014730362,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.19838709677419356,0.2846823443722704,0.20105300931056522,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9089027894604377
GSE95233,SIG023,T2,T48,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.002419354838709678,0.9896941453309824,0.002419359559111607,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9896941453309824
GSE95233,SIG023,T2,T48,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.041129032258064524,0.8261211215689793,0.04115224707793034,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.1459677419354839,0.43331800829865275,0.14701789124784712,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.009677419354838712,0.9587928628951107,-0.009677721476478034,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9896941453309824
GSE95233,SIG023,T2,T48,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.0774193548387097,0.6789024982373919,-0.07757459107842393,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,SSGSEA_RANK_WALK,31,-0.2903225806451613,0.11311121535219387,-0.29891850037781026,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.1696668230282908
GSE95233,SIG023,T2,T48,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.09395161290322582,0.615162266160458,-0.0942295202368013,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.31693548387096776,0.08235011032018762,0.32823669915920534,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9089027894604377
GSE95233,SIG023,T2,T48,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.20403225806451616,0.27091754268964185,-0.20693637905285442,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9089027894604377
GSE95233,SIG023,T2,T48,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.12701612903225806,0.4959347293416866,-0.12770587257630464,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9228795989376724
GSE95233,SIG023,T2,T48,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.23790322580645165,0.1974839427053908,-0.2425503662637774,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9089027894604377
GSE95233,SIG023,T2,T48,Neutrophil degranulation,REACTOME_SUPPLEMENT,SSGSEA_RANK_WALK,31,0.08588709677419355,0.6459481037891261,0.08609922115203496,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6459481037891261
GSE95233,SIG023,T2,T48,TCR signaling,REACTOME_SUPPLEMENT,SSGSEA_RANK_WALK,31,-0.19354838709677422,0.29683105272858545,-0.1960210438880119,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.5936621054571709
GSE95233,SIG033,T1,T24,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.24962406015037594,0.28851258969719185,0.25501184955196476,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.4731606471033946
GSE95233,SIG033,T1,T24,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,SSGSEA_RANK_WALK,20,-0.03157894736842105,0.8948543863933638,-0.0315894508107658,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.9148041683144316
GSE95233,SIG033,T1,T24,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,-0.38496240601503756,0.09372546338767992,-0.40587244010625256,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.2744817142067769
GSE95233,SIG033,T1,T24,HALLMARK_ANGIOGENESIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.3413533834586466,0.1407646971603081,0.35562361110178164,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.30375539913540167
GSE95233,SIG033,T1,T24,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.4601503759398496,0.04120071780195449,0.4975020399015229,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.21115367873501675
GSE95233,SIG033,T1,T24,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.2571428571428572,0.27375050350001584,0.2630465479483896,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.4676571101458604
GSE95233,SIG033,T1,T24,HALLMARK_APOPTOSIS,PRESET_PRIMARY,SSGSEA_RANK_WALK,20,0.3744360902255639,0.10384052952246073,0.39357265559644333,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.33380392189160907
GSE95233,SIG033,T1,T24,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,-0.03458646616541353,0.8849015088305833,-0.03460026712169124,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.9302810733859977
GSE95233,SIG033,T1,T24,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.2421052631578947,0.30375506301143457,0.2470092527248047,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.4789983685949545
GSE95233,SIG033,T1,T24,HALLMARK_COAGULATION,PRESET_PRIMARY,SSGSEA_RANK_WALK,20,0.1518796992481203,0.5226819111403139,0.15306395912126622,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.9148041683144316
GSE95233,SIG033,T1,T24,HALLMARK_COMPLEMENT,PRESET_PRIMARY,SSGSEA_RANK_WALK,20,-0.33533834586466166,0.14835729861849292,-0.348830930457236,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.33380392189160907
GSE95233,SIG033,T1,T24,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.32481203007518794,0.16232315576999945,0.3370173690969626,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.3169166374557132
GSE95233,SIG033,T1,T24,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.4646616541353384,0.039002619486165416,0.5032402863952523,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.21115367873501675
GSE95233,SIG033,T1,T24,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.3488721804511278,0.13166317155695254,0.3641590670281531,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.2998994463241697
GSE95233,SIG033,T1,T24,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.20601503759398496,0.3835325530925867,0.2090061620801265,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.5720469933400735
GSE95233,SIG033,T1,T24,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.3533834586466165,0.12640665077932206,0.36930477731835126,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.2998994463241697
GSE95233,SIG033,T1,T24,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.0015037593984962405,0.9949797739432688,0.0015037605319776423,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.9949797739432689
GSE95233,SIG033,T1,T24,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.5082706766917292,0.022124780463792442,0.5603953085323409,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.15118599983591502
GSE95233,SIG033,T1,T24,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.5804511278195488,0.0072900732244842075,0.6631427945277926,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.08067713681881208
GSE95233,SIG033,T1,T24,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,-0.12330827067669171,0.6045088306268851,-0.12393899939116244,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.7565824699624527
GSE95233,SIG033,T1,T24,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.29624060150375936,0.2047182974286218,0.30539348737302313,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.38152046338970425
GSE95233,SIG033,T1,T24,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.58796992481203,0.0064001708761953924,0.6745576789390682,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.08067713681881208
GSE95233,SIG033,T1,T24,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,20,0.07518796992481201,0.7527267095067718,0.07533013744374488,0.24253562503633297,PRIOR_EXTERNAL_VALIDATION,INCLUDE_PRIMARY_INDEPENDENT;EXCLUDE_STRICT_NEVER_USED_SENSITIVITY,0.8341025699939904
